gtin,brand,product_name,size,category,image_url,source
8554425927517,P&G,P&G Cereal Box,250 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,RP2K
8711866400584,Heinz,Heinz Chocolate Bar,1500 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,Retail786k
2473340113019,Kellogg's,Kellogg's Chips,1000 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
6444396900645,Danone,Danone Chocolate Bar,1500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,Retail786k
1328074075250,General Mills,General Mills Bread,500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Bread,RP2K
9971302252248,P&G,P&G Cookies,1500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cookies,OpenFoodFacts
9991628740557,P&G,P&G Toothpaste,1500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Toothpaste,HoloSelecta
5146889556964,Unilever,Unilever Cheese,1000 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cheese,HoloSelecta
1086877754610,P&G,P&G Laundry Detergent,1500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,Retail786k
9244473703131,Unilever,Unilever Cola,250 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cola,HoloSelecta
7941895726152,Mondelez,Mondelez Soap,250 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
9199898736007,Johnson & Johnson,Johnson & Johnson Cereal Box,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,RP2K
6684932136262,Mars,Mars Toothpaste,750 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
8698265361404,Mondelez,Mondelez Orange Juice,500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,RP2K
4787542971154,Pepsi,Pepsi Yogurt,330 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
6346646506808,General Mills,General Mills Soap,330 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
0339956307292,Danone,Danone Cola,1500 g,Household,https://dummyimage.com/200x200/000/fff&text=Cola,HoloSelecta
6741973227240,Mars,Mars Yogurt,330 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
7387547418462,Danone,Danone Chips,330 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
5788228406457,Heinz,Heinz Chips,500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
0694325699195,P&G,P&G Laundry Detergent,250 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,OpenFoodFacts
0163777386880,Heinz,Heinz Chocolate Bar,750 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,HoloSelecta
9990433929751,Pepsi,Pepsi Ice Cream,750 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,RP2K
0768841120041,L'Oréal,L'Oréal Yogurt,500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
2347828016430,Nestle,Nestle Bread,330 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
1041288340289,Colgate,Colgate Cereal Box,750 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
3362356756176,Mondelez,Mondelez Soap,250 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Soap,Retail786k
4116979737383,Colgate,Colgate Chocolate Bar,500 g,Household,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,RP2K
6618337788450,Heinz,Heinz Cereal Box,750 g,Household,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
1887474050774,Danone,Danone Toothpaste,250 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
2684951720842,Heinz,Heinz Orange Juice,330 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,HoloSelecta
4729124077267,P&G,P&G Cereal Box,1500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,RP2K
7975675296689,Danone,Danone Shampoo,1000 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
1242491343573,Mondelez,Mondelez Ice Cream,750 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
5657015353154,Mars,Mars Soap,1500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
2846516593104,Unilever,Unilever Shampoo,330 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
2861390755707,Johnson & Johnson,Johnson & Johnson Toothpaste,1000 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Toothpaste,Retail786k
9657562042439,General Mills,General Mills Shampoo,1500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Shampoo,RP2K
5527256996093,Colgate,Colgate Ice Cream,750 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,RP2K
0361891912231,Unilever,Unilever Yogurt,330 ml,Household,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
5421987475158,Colgate,Colgate Yogurt,500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
2870522669867,Nestle,Nestle Soap,250 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
7927997338806,Coca-Cola,Coca-Cola Laundry Detergent,1000 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
5376030813077,Danone,Danone Ice Cream,330 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
0872583667594,L'Oréal,L'Oréal Chocolate Bar,1000 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,HoloSelecta
2332435624024,Kellogg's,Kellogg's Soap,330 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Soap,OpenFoodFacts
1607510764133,Coca-Cola,Coca-Cola Bread,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
8272048687310,Mars,Mars Chocolate Bar,330 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,RP2K
0874012353467,Coca-Cola,Coca-Cola Yogurt,500 g,Household,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
7331672430141,Unilever,Unilever Laundry Detergent,1000 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
9422247858229,Unilever,Unilever Laundry Detergent,1500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
9879213644636,Danone,Danone Cheese,1500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Cheese,Retail786k
3218094049837,Unilever,Unilever Chocolate Bar,330 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,HoloSelecta
5913802204086,Unilever,Unilever Soap,1500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Soap,OpenFoodFacts
9158600904134,Johnson & Johnson,Johnson & Johnson Cookies,330 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Cookies,Retail786k
4556518775757,Heinz,Heinz Yogurt,500 g,Household,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
8350285887011,L'Oréal,L'Oréal Chips,500 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Chips,HoloSelecta
8800499559490,L'Oréal,L'Oréal Cereal Box,1500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
5515259610238,Pepsi,Pepsi Yogurt,750 ml,Household,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
6276134111200,Mondelez,Mondelez Chips,750 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
6729038976449,Mondelez,Mondelez Cheese,250 g,Household,https://dummyimage.com/200x200/000/fff&text=Cheese,HoloSelecta
0651034131101,P&G,P&G Cookies,500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cookies,RP2K
9813846444485,P&G,P&G Laundry Detergent,1000 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
8440496976380,Colgate,Colgate Chips,250 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
4513570287994,L'Oréal,L'Oréal Cheese,500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Cheese,HoloSelecta
0582742852593,Mondelez,Mondelez Orange Juice,330 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
8355285418845,P&G,P&G Orange Juice,500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,RP2K
6464667781131,General Mills,General Mills Toothpaste,250 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Toothpaste,OpenFoodFacts
4508193091165,Kellogg's,Kellogg's Cheese,250 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cheese,HoloSelecta
4857287426186,General Mills,General Mills Cola,1000 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Cola,OpenFoodFacts
0128155354356,Mondelez,Mondelez Bread,1000 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
7878385596547,Unilever,Unilever Shampoo,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Shampoo,OpenFoodFacts
1959178739542,Heinz,Heinz Toothpaste,1500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Toothpaste,Retail786k
0880565465366,Johnson & Johnson,Johnson & Johnson Ice Cream,500 g,Household,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,Retail786k
9378274316549,Johnson & Johnson,Johnson & Johnson Ice Cream,750 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
0773703826092,P&G,P&G Laundry Detergent,1500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,Retail786k
9707761367694,Coca-Cola,Coca-Cola Cheese,330 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cheese,Retail786k
3816726697236,L'Oréal,L'Oréal Soap,1000 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Soap,OpenFoodFacts
5100283069390,P&G,P&G Laundry Detergent,330 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,Retail786k
7709819674244,Mars,Mars Laundry Detergent,500 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
9135348441077,Colgate,Colgate Ice Cream,1500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
1038458539178,L'Oréal,L'Oréal Bread,750 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
2899158498221,Coca-Cola,Coca-Cola Cookies,1000 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Cookies,Retail786k
6073296483097,Johnson & Johnson,Johnson & Johnson Cheese,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cheese,Retail786k
8566633759446,Pepsi,Pepsi Chocolate Bar,1000 ml,Household,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,Retail786k
6554805585001,Coca-Cola,Coca-Cola Laundry Detergent,500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
0535012490407,Nestle,Nestle Cheese,330 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Cheese,HoloSelecta
3394874417123,Coca-Cola,Coca-Cola Cereal Box,500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
7686820465569,Colgate,Colgate Cheese,250 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Cheese,OpenFoodFacts
6329421807406,Colgate,Colgate Ice Cream,1500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,RP2K
2638992708710,Johnson & Johnson,Johnson & Johnson Laundry Detergent,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
0557634980012,Danone,Danone Cookies,1500 g,Household,https://dummyimage.com/200x200/000/fff&text=Cookies,OpenFoodFacts
6880521011112,P&G,P&G Cookies,1500 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
5278176840682,P&G,P&G Chips,250 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Chips,RP2K
2351555610205,Kellogg's,Kellogg's Shampoo,330 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
1851032794509,Pepsi,Pepsi Soap,1500 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Soap,Retail786k
5790600152975,Pepsi,Pepsi Cola,250 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Cola,Retail786k
5996803533997,Johnson & Johnson,Johnson & Johnson Chips,330 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Chips,HoloSelecta
8109272059234,L'Oréal,L'Oréal Cola,1500 g,Household,https://dummyimage.com/200x200/000/fff&text=Cola,HoloSelecta
4003595439077,Coca-Cola,Coca-Cola Toothpaste,1000 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Toothpaste,HoloSelecta
3951572836085,Pepsi,Pepsi Yogurt,500 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
8551782682493,Coca-Cola,Coca-Cola Orange Juice,500 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,Retail786k
7000979134662,Johnson & Johnson,Johnson & Johnson Cereal Box,330 ml,Household,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
3588997979877,P&G,P&G Shampoo,1500 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
5551376154453,Pepsi,Pepsi Ice Cream,1500 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,Retail786k
5072960691289,Kellogg's,Kellogg's Yogurt,1000 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
5289614779778,Danone,Danone Shampoo,500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Shampoo,RP2K
5186064521400,Danone,Danone Orange Juice,750 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
5720654110072,Coca-Cola,Coca-Cola Cereal Box,1000 g,Household,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
3112286796052,Colgate,Colgate Chocolate Bar,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
5027242642534,Heinz,Heinz Cereal Box,250 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,RP2K
8466804717117,L'Oréal,L'Oréal Laundry Detergent,1500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,Retail786k
7360763124928,Coca-Cola,Coca-Cola Cereal Box,250 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
4326793491402,General Mills,General Mills Toothpaste,250 g,Household,https://dummyimage.com/200x200/000/fff&text=Toothpaste,HoloSelecta
9436522082018,L'Oréal,L'Oréal Orange Juice,750 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,HoloSelecta
5903380218049,Coca-Cola,Coca-Cola Bread,500 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
6300802895434,Unilever,Unilever Chips,1000 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Chips,OpenFoodFacts
0969982085408,Mondelez,Mondelez Cheese,330 g,Household,https://dummyimage.com/200x200/000/fff&text=Cheese,OpenFoodFacts
7875160605630,P&G,P&G Bread,1500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Bread,Retail786k
1125395318079,Heinz,Heinz Laundry Detergent,330 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
9252032751455,Mondelez,Mondelez Bread,750 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
7658901861430,Coca-Cola,Coca-Cola Cola,1500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cola,OpenFoodFacts
4405469479699,Coca-Cola,Coca-Cola Cola,1000 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cola,HoloSelecta
3184333515589,Kellogg's,Kellogg's Toothpaste,330 ml,Household,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
4930285297511,P&G,P&G Bread,500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Bread,RP2K
5062773295071,L'Oréal,L'Oréal Cheese,1000 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Cheese,HoloSelecta
9266850478364,Mondelez,Mondelez Soap,500 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
5636549844185,Coca-Cola,Coca-Cola Soap,500 ml,Household,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
2815701840804,Pepsi,Pepsi Cereal Box,330 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,Retail786k
3666725624043,Mondelez,Mondelez Shampoo,1000 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
4329237178655,Mars,Mars Yogurt,250 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
7020702810502,Mars,Mars Cookies,1500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cookies,Retail786k
8253614106930,Pepsi,Pepsi Orange Juice,330 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,OpenFoodFacts
1638751311909,Unilever,Unilever Soap,500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
8971921455281,Kellogg's,Kellogg's Cola,1500 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Cola,OpenFoodFacts
9006081219479,Heinz,Heinz Cereal Box,1500 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
2476046814228,Heinz,Heinz Yogurt,500 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
0253194969220,Nestle,Nestle Chocolate Bar,1000 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
8299315881370,Colgate,Colgate Cereal Box,750 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,OpenFoodFacts
1606272139517,Nestle,Nestle Orange Juice,500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,HoloSelecta
7473283073109,Mars,Mars Laundry Detergent,500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
8088814858873,Coca-Cola,Coca-Cola Yogurt,1500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Yogurt,OpenFoodFacts
5479998246274,Coca-Cola,Coca-Cola Yogurt,750 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
6044621955572,Nestle,Nestle Shampoo,250 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
7408005780126,Pepsi,Pepsi Chocolate Bar,750 ml,Household,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,Retail786k
4277384121263,Nestle,Nestle Cheese,500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cheese,RP2K
9304660527626,Kellogg's,Kellogg's Toothpaste,500 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
3288885095930,P&G,P&G Chocolate Bar,1000 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,HoloSelecta
9261194806767,Colgate,Colgate Cookies,1000 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
8479334257398,Colgate,Colgate Laundry Detergent,500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,Retail786k
2500264664843,L'Oréal,L'Oréal Cheese,1000 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Cheese,Retail786k
6123365024321,Danone,Danone Toothpaste,1500 g,Household,https://dummyimage.com/200x200/000/fff&text=Toothpaste,OpenFoodFacts
6099502084988,Mondelez,Mondelez Cola,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cola,OpenFoodFacts
9451519974886,Mondelez,Mondelez Cheese,330 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cheese,OpenFoodFacts
1110497165119,Mars,Mars Chocolate Bar,250 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,HoloSelecta
4027743214897,L'Oréal,L'Oréal Laundry Detergent,1500 g,Household,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,OpenFoodFacts
9235484906970,Johnson & Johnson,Johnson & Johnson Toothpaste,1500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
5603216181263,General Mills,General Mills Cola,250 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Cola,HoloSelecta
2701370061186,P&G,P&G Cereal Box,330 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,RP2K
7019750928833,Mondelez,Mondelez Chocolate Bar,750 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,Retail786k
9417041083984,Colgate,Colgate Yogurt,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Yogurt,RP2K
1011398165386,Unilever,Unilever Toothpaste,1500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Toothpaste,RP2K
8983331503957,L'Oréal,L'Oréal Bread,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Bread,HoloSelecta
5696971836653,Mars,Mars Cheese,330 ml,Household,https://dummyimage.com/200x200/000/fff&text=Cheese,OpenFoodFacts
3480675089024,Heinz,Heinz Laundry Detergent,750 g,Household,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,OpenFoodFacts
5746421174603,Unilever,Unilever Soap,330 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Soap,HoloSelecta
9600284687235,Coca-Cola,Coca-Cola Cookies,330 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
3954094900418,Colgate,Colgate Chips,1000 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Chips,HoloSelecta
2278440156061,P&G,P&G Bread,500 g,Snacks,https://dummyimage.com/200x200/000/fff&text=Bread,RP2K
2928736892752,Kellogg's,Kellogg's Cookies,1000 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
2049270179281,Pepsi,Pepsi Cheese,1500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Cheese,Retail786k
9774800587139,Coca-Cola,Coca-Cola Yogurt,500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
7479341200142,Johnson & Johnson,Johnson & Johnson Soap,250 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Soap,HoloSelecta
1951916834540,Coca-Cola,Coca-Cola Soap,250 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Soap,RP2K
4628681012974,Mondelez,Mondelez Cola,250 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Cola,Retail786k
2551315643638,L'Oréal,L'Oréal Chips,250 ml,Dairy,https://dummyimage.com/200x200/000/fff&text=Chips,RP2K
6328084506091,Danone,Danone Ice Cream,750 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
7287972504979,Kellogg's,Kellogg's Cookies,750 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
1186564637131,L'Oréal,L'Oréal Bread,1000 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Bread,OpenFoodFacts
4008421542983,Colgate,Colgate Chips,1500 g,Dairy,https://dummyimage.com/200x200/000/fff&text=Chips,RP2K
6916136424990,Nestle,Nestle Chocolate Bar,750 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,Retail786k
9207181548739,Pepsi,Pepsi Cereal Box,330 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Cereal+Box,HoloSelecta
6805479414747,Coca-Cola,Coca-Cola Orange Juice,1000 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Orange+Juice,RP2K
2776609580912,P&G,P&G Chocolate Bar,1000 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Chocolate+Bar,OpenFoodFacts
8502200556261,Kellogg's,Kellogg's Cheese,1500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Cheese,OpenFoodFacts
4840565549417,Nestle,Nestle Shampoo,1000 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Shampoo,Retail786k
6277103376149,Mars,Mars Shampoo,330 ml,Snacks,https://dummyimage.com/200x200/000/fff&text=Shampoo,Retail786k
9509178391275,Mondelez,Mondelez Cookies,500 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
8522858442099,Colgate,Colgate Ice Cream,500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,RP2K
8956004031972,Danone,Danone Shampoo,500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Shampoo,OpenFoodFacts
0850558519482,Mondelez,Mondelez Cookies,250 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
3765722699730,Mars,Mars Cookies,1000 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Cookies,RP2K
6397138746943,Kellogg's,Kellogg's Bread,1500 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Bread,RP2K
4255580493247,Mondelez,Mondelez Yogurt,1500 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
6848360431171,Coca-Cola,Coca-Cola Laundry Detergent,500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
2745710540092,Unilever,Unilever Laundry Detergent,750 ml,Beverages,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,HoloSelecta
0645047753269,Pepsi,Pepsi Cookies,750 g,Bakery,https://dummyimage.com/200x200/000/fff&text=Cookies,HoloSelecta
4301791143539,General Mills,General Mills Toothpaste,250 ml,Household,https://dummyimage.com/200x200/000/fff&text=Toothpaste,Retail786k
5881219622093,Johnson & Johnson,Johnson & Johnson Shampoo,1500 g,Beverages,https://dummyimage.com/200x200/000/fff&text=Shampoo,RP2K
4742794367872,L'Oréal,L'Oréal Shampoo,250 g,Household,https://dummyimage.com/200x200/000/fff&text=Shampoo,HoloSelecta
7356941195484,Heinz,Heinz Cheese,330 g,Cereal,https://dummyimage.com/200x200/000/fff&text=Cheese,RP2K
6428214578131,Nestle,Nestle Yogurt,330 ml,Cereal,https://dummyimage.com/200x200/000/fff&text=Yogurt,HoloSelecta
2663223945381,Coca-Cola,Coca-Cola Ice Cream,500 ml,Frozen,https://dummyimage.com/200x200/000/fff&text=Ice+Cream,OpenFoodFacts
1553117266276,Johnson & Johnson,Johnson & Johnson Cookies,1500 g,Personal Care,https://dummyimage.com/200x200/000/fff&text=Cookies,RP2K
8630010774749,Nestle,Nestle Soap,1000 ml,Bakery,https://dummyimage.com/200x200/000/fff&text=Soap,Retail786k
5337796732859,Unilever,Unilever Laundry Detergent,250 g,Frozen,https://dummyimage.com/200x200/000/fff&text=Laundry+Detergent,RP2K
6154556459714,General Mills,General Mills Yogurt,330 ml,Personal Care,https://dummyimage.com/200x200/000/fff&text=Yogurt,Retail786k
